"","SYMBOL","GENENAME","ENTREZID","logFC","logCPM","F","PValue","FDR","direction"
"ENSMUSG00000033147","Slc22a15","solute carrier family 22 (organic anion/cation transporter), member 15",242126,1.00911048774655,4.2407432821623,12.3228475422533,0.00152204028948459,0.0177419088795484,"up"
"ENSMUSG00000003464","Pex19","peroxisomal biogenesis factor 19",19298,1.12536684003202,7.23459260089278,12.3188557504515,0.0015243001832928,0.0177541259694876,"up"
"ENSMUSG00000049420","Tmem200a","transmembrane protein 200A",77220,-5.23137334784101,-2.29456006755389,12.51785626792,0.001525423659732,0.0177541259694876,"down"
"ENSMUSG00000091625","Lsm5","LSM5 homolog, U6 small nuclear RNA and mRNA degradation associated",66373,-1.26829552221723,1.91270335106289,12.3150936340026,0.00152643336382771,0.0177541259694876,"down"
"ENSMUSG00000061689","Dlgap4","DLG associated protein 4",228836,-0.992779444832844,4.9389297683385,12.3049952987767,0.00153217522441766,0.0178079022616076,"down"
"ENSMUSG00000066513","Klk1b4","kallikrein 1-related pepidase b4",18048,-2.74442085029278,0.939517093746662,12.2945639462788,0.00153813091394798,0.0178531307780455,"down"
"ENSMUSG00000022750","Klhl22","kelch-like 22",224023,0.562177751193405,4.51458301194995,12.2942525670989,0.00153830907664877,0.0178531307780455,"up"
"ENSMUSG00000032869","Psmf1","proteasome (prosome, macropain) inhibitor subunit 1",228769,0.785101571510271,5.68070364137572,12.2912816220405,0.00154001009077249,0.01785985482547,"up"
"ENSMUSG00000070003","Ssbp4","single stranded DNA binding protein 4",76900,-1.34389336008006,3.24626090130762,12.2837306449193,0.00154434254204293,0.0178970642626998,"down"
"ENSMUSG00000018543","1700001P01Rik","RIKEN cDNA 1700001P01 gene",72215,-3.63126556221009,-0.265444372937872,12.2706674157748,0.00155186879094097,0.0179605854310866,"down"
"ENSMUSG00000031209","Heph","hephaestin",15203,1.40027868108596,1.75435254632863,12.2703022751761,0.00155207973077782,0.0179605854310866,"up"
"ENSMUSG00000039031","Arhgap18","Rho GTPase activating protein 18",73910,0.801953610521644,4.43978600819112,12.2661271397196,0.00155449388540942,0.0179754583423197,"up"
"ENSMUSG00000082969","Gm12630","ribosomal protein L7A pseudogene",100384871,-4.14003132373976,-2.03147676243443,12.2633943470663,0.00155607623954699,0.0179776126593331,"down"
"ENSMUSG00000110165","Btf3-ps18","basic transcription factor 3, pseudogene 18",102635341,-1.80557600174741,1.99479123994357,12.2619068687139,0.00155693825643537,0.0179776126593331,"down"
"ENSMUSG00000029020","Mfn2","mitofusin 2",170731,1.2550897045167,6.92269170217769,12.2416809217633,0.00156871078315829,0.0181004215943692,"up"
"ENSMUSG00000028416","Bag1","BCL2-associated athanogene 1",12017,-0.576164717965022,6.76471675004308,12.2362777772069,0.00157187191835664,0.0181211662603389,"down"
"ENSMUSG00000005057","Sh2b2","SH2B adaptor protein 2",23921,-1.60929763578884,1.94220414299061,12.2325057843895,0.00157408281425604,0.0181211662603389,"down"
"ENSMUSG00000014850","Msh3","mutS homolog 3",17686,-0.764334865903781,4.14368842245027,12.2314572632672,0.00157469798469938,0.0181211662603389,"down"
"ENSMUSG00000079084","Ccdc82","coiled-coil domain containing 82",66396,-0.985751321197272,3.08444715457105,12.2308389680452,0.00157506086191729,0.0181211662603389,"down"
"ENSMUSG00000059273","Zc3h4","zinc finger CCCH-type containing 4",330474,0.817290954049344,5.81782241752148,12.2274634619882,0.00157704353665187,0.0181308767033268,"up"
"ENSMUSG00000039286","Fndc3b","fibronectin type III domain containing 3B",72007,0.998491448483659,4.92733007235542,12.2190796030783,0.00158197963338577,0.0181745033927862,"up"
"ENSMUSG00000038014","Fam120a","family with sequence similarity 120, member A",218236,0.662092297222976,7.46560375743775,12.2164170414022,0.00158355073408012,0.0181794364374605,"up"
"ENSMUSG00000064345","ND2","NADH dehydrogenase subunit 2",17717,-1.94160758284295,13.2631432340387,12.1980444370504,0.00159443787540264,0.0182832017377729,"down"
"ENSMUSG00000033967","Rnf225","ring finger protein 225",381845,-3.41548173185248,-0.270644031560427,12.1972913777605,0.00159488583896041,0.0182832017377729,"down"
"ENSMUSG00000079597","Cstdc4","cystatin domain containing 4",433016,-5.49981994145951,-2.26332078558335,12.3888259206049,0.00159830563394373,0.018309223459918,"down"
"ENSMUSG00000026200","Glb1l","galactosidase, beta 1-like",74577,-1.13269878922526,2.42080879055918,12.1789840131342,0.00160581801524996,0.0183419511324758,"down"
"ENSMUSG00000024516","Sec11c","SEC11 homolog C, signal peptidase complex subunit",66286,-0.676941183667428,5.12448205734126,12.1785796831481,0.00160606037020288,0.0183419511324758,"down"
"ENSMUSG00000032840","Spring1","SREBF pathway regulator in golgi 1",76792,0.772630357761373,4.8842673814152,12.1777374963979,0.00160656530275674,0.0183419511324758,"up"
"ENSMUSG00000031337","Mtm1","X-linked myotubular myopathy gene 1",17772,1.28844029668196,3.71627111155693,12.1774752855791,0.00160672254606049,0.0183419511324758,"up"
"ENSMUSG00000029771","Irf5","interferon regulatory factor 5",27056,-1.74200281113034,4.23779581862309,12.1771424306478,0.00160692217734119,0.0183419511324758,"down"
"ENSMUSG00000002781","Tmem143","transmembrane protein 143",70209,1.02738898246617,4.78992140146042,12.1725114410775,0.00160970241307247,0.0183605240138632,"up"
"ENSMUSG00000022489","Pde1b","phosphodiesterase 1B, Ca2+-calmodulin dependent",18574,-1.93644796800913,2.79779921246312,12.1688106146713,0.00161192795257523,0.0183722547932864,"down"
"ENSMUSG00000019823","Mical1","microtubule associated monooxygenase, calponin and LIM domain containing 1",171580,-1.5803008173941,2.56773093462763,12.1669659412651,0.00161303851039467,0.0183722547932864,"down"
"ENSMUSG00000027864","Ptgfrn","prostaglandin F2 receptor negative regulator",19221,1.43493049696285,3.43911005235984,12.1636688166026,0.00161502555184399,0.018381738285927,"up"
"ENSMUSG00000011427","Zfp790","zinc finger protein 790",233056,0.884314836976051,2.98283562981825,12.1577225556901,0.0016186157992339,0.018409442408001,"up"
"ENSMUSG00000059401","Mamld1","mastermind-like domain containing 1",333639,-1.71266667937454,0.84531016419866,12.1482704941519,0.00162434052518601,0.018442423850659,"down"
"ENSMUSG00000084826","AI847159","expressed sequence AI847159",100048701,-5.10762482339321,-2.07299543153851,12.3437880206773,0.00162462676707952,0.018442423850659,"down"
"ENSMUSG00000028643","Svbp","small vasohibin binding protein",69216,-0.975122044967213,3.05170467311449,12.1471999150131,0.00162499030725834,0.018442423850659,"down"
"ENSMUSG00000030268","Bcat1","branched chain aminotransferase 1, cytosolic",12035,-4.97037223164139,-1.83451847304411,12.143129489957,0.00162746339096332,0.0184573358791374,"down"
"ENSMUSG00000010492","Uckl1os","uridine-cytidine kinase 1-like 1, opposite strand",100271841,-3.42375321527477,-1.47374635815374,12.1374104710918,0.00163094498173332,0.0184836561879998,"down"
"ENSMUSG00000050954","Zfp169","zinc finger protein 169",67911,-1.26389280056177,2.60038669824579,12.1324532044822,0.00163396934061524,0.0184974071461017,"down"
"ENSMUSG00000022100","Xpo7","exportin 7",65246,1.21918452724138,5.73820365678324,12.1316143964724,0.00163448168401464,0.0184974071461017,"up"
"ENSMUSG00000038930","Rccd1","RCC1 domain containing 1",269955,-1.11695123456548,2.4330259379588,12.1205855313585,0.00164123425662767,0.0185606342814505,"down"
"ENSMUSG00000024620","Pdgfrb","platelet derived growth factor receptor, beta polypeptide",18596,-1.46066895221047,4.08832588927771,12.1107577043817,0.00164727684675281,0.0186029201835324,"down"
"ENSMUSG00000026594","Ralgps2","Ral GEF with PH domain and SH3 binding motif 2",78255,1.18321480670125,4.59959155841448,12.1091875462221,0.00164824447285004,0.0186029201835324,"up"
"ENSMUSG00000002524","Puf60","poly-U binding splicing factor 60",67959,0.680255484610655,6.55583902282626,12.1077070167753,0.0016491574262092,0.0186029201835324,"up"
"ENSMUSG00000030148","Clec4a2","C-type lectin domain family 4, member a2",26888,-1.88519586866567,1.57739714540911,12.1069140416718,0.00164964663060653,0.0186029201835324,"down"
"ENSMUSG00000029033","Acap3","ArfGAP with coiled-coil, ankyrin repeat and PH domains 3",140500,-0.86825037288266,2.89092800374784,12.0850072416652,0.00166322354847671,0.0187273317824681,"down"
"ENSMUSG00000033233","Trim45","tripartite motif-containing 45",229644,-1.38533983890545,0.832842264421048,12.0828443822593,0.00166457052429854,0.0187273317824681,"down"
"ENSMUSG00000026672","Optn","optineurin",71648,1.02779204024912,6.79170900273109,12.0823430095306,0.00166488293499147,0.0187273317824681,"up"
"ENSMUSG00000020811","Wscd1","WSC domain containing 1",216881,-2.3595502910147,-0.780688994970535,12.0810420356921,0.00166569388081957,0.0187273317824681,"down"
"ENSMUSG00000025089","Gfra1","glial cell line derived neurotrophic factor family receptor alpha 1",14585,1.7513055333785,6.78713336329619,12.0796538819714,0.00166655963924871,0.0187273317824681,"up"
"ENSMUSG00000021803","Cdhr1","cadherin-related family member 1",170677,-3.98810528122318,-1.02045700002268,12.075882365758,0.0016689142971021,0.0187356548832233,"down"
"ENSMUSG00000024287","Thoc1","THO complex 1",225160,-1.01219934588651,4.75551396708185,12.0731007864666,0.00167065321135937,0.0187356548832233,"down"
"ENSMUSG00000056268","Dennd1b","DENN/MADD domain containing 1B",329260,1.05740179093716,4.29774903443682,12.0714017212829,0.00167171634993411,0.0187356548832233,"up"
"ENSMUSG00000046613","Vwa5b2","von Willebrand factor A domain containing 5B2",328643,-4.50865989649647,-1.47097871599819,12.0683396297174,0.00167363420506291,0.0187356548832233,"down"
"ENSMUSG00000027185","Nat10","N-acetyltransferase 10",98956,-1.16940539005745,5.29200856146323,12.0675905423572,0.00167410373631122,0.0187356548832233,"down"
"ENSMUSG00000020037","Rfx4","regulatory factor X, 4 (influences HLA class II expression)",71137,2.28186666868591,0.790422408506119,12.067181534122,0.00167436016446818,0.0187356548832233,"up"
"ENSMUSG00000050241","Klre1","killer cell lectin-like receptor family E member 1",243655,-2.86556864552742,-0.331384689613707,12.0617542171454,0.00167776684280629,0.0187515666882914,"down"
"ENSMUSG00000018796","Acsl1","acyl-CoA synthetase long-chain family member 1",14081,1.6257279434898,9.28508176629933,12.061164513783,0.00167813744462822,0.0187515666882914,"up"
"ENSMUSG00000004929","Thop1","thimet oligopeptidase 1",50492,1.44509207258132,5.21774498158415,12.049352974187,0.00168557909863852,0.0188060094143422,"up"
"ENSMUSG00000008200","Fnbp4","formin binding protein 4",55935,-1.25207046924374,5.81143888778743,12.0491185142923,0.00168572717600325,0.0188060094143422,"down"
"ENSMUSG00000025823","Pdia4","protein disulfide isomerase associated 4",12304,0.645569176782309,7.46108545204074,12.0478115407625,0.00168655287594553,0.0188060094143422,"up"
"ENSMUSG00000024313","Mep1b","meprin 1 beta",17288,3.23849309331225,0.300651700422629,12.0429915379423,0.00168960175948474,0.0188268221247554,"up"
"ENSMUSG00000075520","Malrd1","MAM and LDL receptor class A domain containing 1",102635496,4.35157258745144,-1.69130859452939,12.0394875036334,0.00169182196346336,0.0188383784085504,"up"
"ENSMUSG00000002319","Ipo4","importin 4",75751,-0.879141169162085,4.6232472737976,12.0278293289912,0.00169923143555319,0.0189076604810018,"down"
"ENSMUSG00000070639","Lrrc8b","leucine rich repeat containing 8 family, member B",433926,1.5455723299043,2.96769795678593,12.0133305712549,0.00170849516779497,0.0189974640759772,"up"
"ENSMUSG00000019256","Ahr","aryl-hydrocarbon receptor",11622,1.47451346684785,5.64744158184953,11.9999974170856,0.00171706227971654,0.0190794017305837,"up"
"ENSMUSG00000066892","Fbxl12","F-box and leucine-rich repeat protein 12",30843,-1.27008427941676,4.22109998966665,11.9973173137152,0.00171878994891855,0.019085280583424,"down"
"ENSMUSG00000025432","Avil","advillin",11567,-2.75850185087713,0.771915230298197,11.9875294306032,0.0017251154459971,0.019142169509834,"down"
"ENSMUSG00000029502","Golga3","golgi autoantigen, golgin subfamily a, 3",269682,0.682060636662071,5.19298874585213,11.980492717814,0.00172967850006866,0.0191794364600232,"up"
"ENSMUSG00000024426","Atat1","alpha tubulin acetyltransferase 1",73242,-1.46929097577361,4.58555965273801,11.9731505030303,0.00173445355203138,0.0192190006325648,"down"
"ENSMUSG00000034071","Zfp551","zinc fingr protein 551",619331,1.99256301753851,0.350613896170549,11.9619865104376,0.00174174140450486,0.0192745947664145,"up"
"ENSMUSG00000031402","Mpp1","membrane protein, palmitoylated",17524,1.30228146615843,6.74601309916505,11.9617567775665,0.00174189172071032,0.0192745947664145,"up"
"ENSMUSG00000045467","Ttll13","tubulin tyrosine ligase-like family, member 13",269954,-2.08018520085678,0.16945805952035,11.9577687313654,0.00174450336632928,0.0192762493399728,"down"
"ENSMUSG00000000266","Mid2","midline 2",23947,0.977968123955394,2.90186386217868,11.9575767103077,0.00174462922146026,0.0192762493399728,"up"
"ENSMUSG00000042246","Tmc7","transmembrane channel-like gene family 7",209760,1.88333089347343,3.34004583325543,11.9544038515582,0.00174671020734072,0.0192762493399728,"up"
"ENSMUSG00000035770","Dync1li2","dynein, cytoplasmic 1 light intermediate chain 2",234663,0.494292752064787,5.1594035230024,11.9541396431668,0.00174688361474475,0.0192762493399728,"up"
"ENSMUSG00000031398","Plxna3","plexin A3",18846,-2.56796619539174,1.19668919226246,11.9499435551113,0.00174964011778171,0.0192820726394877,"down"
"ENSMUSG00000034271","Jdp2","Jun dimerization protein 2",81703,-1.87274728417481,1.99226141124811,11.9483946479402,0.00175065881517906,0.0192820726394877,"down"
"ENSMUSG00000048003","Catsper4","cation channel, sperm associated 4",329954,-4.62346626348743,-1.87817007558684,11.9449050528689,0.00175295622598777,0.0192820726394877,"down"
"ENSMUSG00000021747","Cfap20dc","CFAP20 domain containing",74430,2.04701820448276,-0.0377854900459082,11.9433200528023,0.00175400080159657,0.0192820726394877,"up"
"ENSMUSG00000085241","Snhg3","small nucleolar RNA host gene 3",399101,-1.87679423696576,3.34454789162406,11.9432972407203,0.00175401584053368,0.0192820726394877,"down"
"ENSMUSG00000058230","Arhgap35","Rho GTPase activating protein 35",232906,1.45258282060898,6.5946963605329,11.942294425954,0.00175467708689428,0.0192820726394877,"up"
"ENSMUSG00000037315","Jade3","jade family PHD finger 3",382207,1.1226290422825,2.63315358965576,11.9396555545511,0.00175641841911998,0.0192878968880328,"up"
"ENSMUSG00000061024","Rrs1","ribosome biogenesis regulator 1",59014,-0.907953643577037,4.52887449992167,11.9337461641213,0.00176032466270092,0.0193174704370687,"down"
"ENSMUSG00000062997","Rpl35","ribosomal protein L35",66489,-0.70528465453329,5.67687093559725,11.9236287606294,0.00176703428722313,0.0193712918359205,"down"
"ENSMUSG00000075420","Smim6","small integral membrane protein 6",68528,-1.65594497620089,0.425649237038813,11.9226838846047,0.00176766231473921,0.0193712918359205,"down"
"ENSMUSG00000002014","Ssr4","signal sequence receptor, delta",20832,-0.835381022601777,6.61961427300674,11.9204225011699,0.00176916635925875,0.019374440122749,"down"
"ENSMUSG00000095845","Gm5741","predicted gene 5741",100503710,-5.39387115358178,-0.877342153657615,12.1012692005968,0.0017746828237224,0.0194052861597735,"down"
"ENSMUSG00000052915","Msl1","male specific lethal 1",74026,-0.620948925070805,5.60449419104354,11.9113511714218,0.00177521359316224,0.0194052861597735,"down"
"ENSMUSG00000028841","Cnksr1","connector enhancer of kinase suppressor of Ras 1",194231,-1.98774803999173,0.141373415165971,11.9048714297354,0.00177954685197621,0.0194052861597735,"down"
"ENSMUSG00000022754","Tmem45a","transmembrane protein 45a",56277,-2.61233673974884,0.0810501763079951,11.9048016027481,0.00177959361017019,0.0194052861597735,"down"
"ENSMUSG00000028028","Alpk1","alpha-kinase 1",71481,-1.28400581642893,2.54238695432195,11.9041195554823,0.00178005039872178,0.0194052861597735,"down"
"ENSMUSG00000026180","Cxcr2","chemokine (C-X-C motif) receptor 2",12765,-3.45825752402186,0.35260359794247,11.9039847982073,0.00178014066488813,0.0194052861597735,"down"
"ENSMUSG00000050627","Gpd1l","glycerol-3-phosphate dehydrogenase 1-like",333433,1.53730354045054,5.84812627223387,11.9014818653468,0.00178181813443532,0.0194052861597735,"up"
"ENSMUSG00000030717","Nupr1","nuclear protein transcription regulator 1",56312,-2.34692447401132,1.57740632135214,11.901091787566,0.00178207971882004,0.0194052861597735,"down"
"ENSMUSG00000096768","Erdr1","erythroid differentiation regulator 1",170942,-2.56196973555788,4.37811861537301,11.8997925115849,0.00178295130639632,0.0194052861597735,"down"
"ENSMUSG00000024871","Doc2g","double C2, gamma",60425,-2.94230553573781,2.21834624587825,11.887492308989,0.00179122543161973,0.019473685117197,"down"
"ENSMUSG00000029992","Gfpt1","glutamine fructose-6-phosphate transaminase 1",14583,0.836481887135929,4.90768944401346,11.8853091189092,0.00179269835067613,0.019473685117197,"up"
"ENSMUSG00000057738","Sptan1","spectrin alpha, non-erythrocytic 1",20740,0.787693625706047,7.62504608355759,11.8850033399563,0.00179290475298693,0.019473685117197,"up"
